Group1,Group2,Group3,Group4,Group5,Group6,Group7,PC-Norm,9.1.,9.2.,9.3.,9.4.,9.5.,9.1.-Norm,9.2.-Norm,9.3.-Norm,9.4.-Norm,9.5.-Norm,9.1.-Weighted,9.2.-Weighted,9.3.-Weighted,9.4.-Weighted,9.5.-Weighted
1.2.,2.1.,3.3.,4.4.,5.1.,6.2.,7.3.,1.569659937813725e-06,11.3724,5.518458399999998,21.7728,12.039299999999995,9.8402304,0.18783946180251412,0.09114912031194496,0.3596242687501125,0.19885473888352567,0.16253241025190268,2.948440779318979e-07,1.4307312252062326e-07,5.644878073226079e-07,3.1213431706987944e-07,2.551206129687164e-07
1.2.,2.1.,3.3.,4.4.,5.2.,6.1.,7.1.,0.0002134741400438,9.43488,15.463811999999995,0.0,14.619149999999998,3.290112,0.22040016208202803,0.36123688602356463,0.0,0.34150545947605904,0.07685749241834824,4.704973506597507e-05,7.711473359598065e-05,0.0,7.290258428191449e-05,1.640708709992977e-05
1.2.,2.1.,3.3.,4.4.,5.2.,6.1.,7.2.,0.000432977898226,9.43488,14.554175999999996,0.0,14.619149999999998,3.0965760000000007,0.2262301718781314,0.3489809873601545,0.0,0.35053893819658377,0.07424990256513032,9.795266433510007e-05,0.00015110105442803397,0.0,0.00015177561270673056,3.2148566756135415e-05
1.2.,2.1.,3.3.,4.4.,5.2.,6.1.,7.3.,0.0001074927768165,14.15232,12.734903999999997,0.0,12.66993,2.5159680000000004,0.3363743722179685,0.3026850253708293,0.0,0.3011407140168966,0.05979988839430553,3.6157815319616386e-05,3.2536453877883196e-05,0.0,3.237045156217972e-05,6.428056056820692e-06
1.2.,2.1.,3.3.,4.4.,5.2.,6.2.,7.1.,0.0009573852544051,7.07616,14.359253999999998,17.29728,12.0393,12.063744,0.11261362124846852,0.22852049577264455,0.2752777408295897,0.19159956392968605,0.1919885782196113,0.00010781462042844462,0.00021878215298207289,0.00026354684993619795,0.0001834345972567287,0.000183807033801656
1.2.,2.1.,3.3.,4.4.,5.2.,6.2.,7.2.,0.0014424889435792,7.07616,13.514592,20.44224,12.0393,11.354112,0.10983322924557452,0.2097679082011158,0.31729599559832644,0.18686903586920667,0.17623383108577656,0.0001584332188243409,0.00030258788829784614,0.0004576959654925404,0.00026955651813863557,0.00025421535282583703
1.2.,2.1.,3.3.,4.4.,5.2.,6.2.,7.3.,0.0002892490850406,10.61424,11.825267999999998,31.4496,10.43406,9.225216,0.14431642712911275,0.16078215940135404,0.42760422853070434,0.14186661123648892,0.12543057370233995,4.174339450342428e-05,4.650609249769356e-05,0.00012368413186199785,4.1034787497964923e-05,3.6280678679519374e-05
1.2.,2.1.,3.3.,4.4.,5.3.,6.1.,7.1.,5.715923836195621e-05,9.43488,13.401970399999996,0.0,15.743699999999995,2.8514304000000004,0.22771974252314778,0.3234692172863722,0.0,0.3799890735612621,0.068821966629218,1.30162870426039e-05,1.8489254093627153e-05,0.0,2.1719886030627092e-05,3.933811195098067e-06
1.2.,2.1.,3.3.,4.4.,5.3.,6.1.,7.2.,0.000142686708189,9.43488,12.613619199999995,0.0,15.743699999999995,2.6836992000000004,0.23309871733446197,0.31163284074257874,0.0,0.38896480677004563,0.06630363515291364,3.326008865953257e-05,4.4465864209145444e-05,0.0,5.550010787938828e-05,9.460647440933711e-06
1.2.,2.1.,3.3.,4.4.,5.3.,6.1.,7.3.,3.542395706776883e-05,14.15232,11.036916799999997,0.0,13.644539999999996,2.1805056,0.3450583350935332,0.2690993515956285,0.0,0.3326777698297605,0.05316454348107771,1.222333164822911e-05,9.532563877887974e-06,0.0,1.1784763035850517e-05,1.8832985058012258e-06
1.2.,2.1.,3.3.,4.4.,5.3.,6.2.,7.1.,0.0003169122485646,7.07616,12.444686799999998,15.966720000000002,12.965399999999995,10.4552448,0.12012179300313373,0.21125555269785173,0.27104404575066077,0.2200949519234768,0.17748365662487708,3.8068067522234544e-05,6.694947222723354e-05,8.589717799888822e-05,6.975078611178656e-05,5.6246744704457155e-05
1.2.,2.1.,3.3.,4.4.,5.3.,6.2.,7.2.,0.0005876806807174,7.07616,11.7126464,18.86976,12.965399999999995,9.8402304,0.1170305796570178,0.19371209773516748,0.31208154575204744,0.2144310300339588,0.16274474682180845,6.877661071758812e-05,0.00011384085746019875,0.00018340429524690166,0.00012601697369729015,9.564194359542131e-05
1.2.,2.1.,3.3.,4.4.,5.3.,6.2.,7.3.,0.0001178422198313,10.61424,10.248565599999996,29.0304,11.236679999999998,7.9951872,0.15355123069034946,0.14826119069201177,0.41996917795651134,0.1625557781691045,0.1156626224920229,1.809481788237882e-05,1.747142782597834e-05,4.949010019112156e-05,1.915593374585165e-05,1.3629940185969627e-05
1.2.,2.1.,3.3.,4.4.,5.4.,6.1.,7.1.,3.066283350582866e-06,8.76096,12.371049599999996,0.0,16.868249999999996,2.4127488000000006,0.2167856427139931,0.3061155328391736,0.0,0.4173965430398396,0.05970228140699371,6.647262068993228e-07,9.386369616995605e-07,0.0,1.2798560705139047e-06,1.8306411147007783e-07
1.2.,2.1.,3.3.,4.4.,5.4.,6.1.,7.2.,7.236857558193821e-06,8.76096,11.643340799999995,0.0,16.868249999999996,2.270822400000001,0.22155317796712404,0.2944448047239429,0.0,0.426575899700939,0.05742611760799409,1.6033487905132424e-06,2.1308551105373698e-06,0.0,3.08706902389407e-06,4.1558463324913933e-07
1.2.,2.1.,3.3.,4.4.,5.4.,6.1.,7.3.,2.245813000915184e-06,13.141440000000005,10.187923199999997,0.0,14.619149999999996,1.8450432000000003,0.3302404004282463,0.2560194192645721,0.0,0.3673748044293924,0.046365375877789106,7.416581847091918e-07,5.749717402711313e-07,0.0,8.250551119962025e-07,1.0412796393865803e-07
1.2.,2.1.,3.3.,4.4.,5.4.,6.2.,7.1.,1.2769358000774415e-05,6.570720000000001,11.4874032,15.966720000000002,13.891499999999995,8.8467456,0.11575691420090586,0.20237452617271948,0.28128701833435116,0.2447276970593608,0.15585384423266269,1.4781414784962948e-06,2.5841927749365466e-06,3.5918546380817267e-06,3.125015576456046e-06,1.990153532803801e-06
1.2.,2.1.,3.3.,4.4.,5.4.,6.2.,7.2.,2.2387835455903187e-05,6.570720000000001,10.8116736,18.86976,13.891499999999995,8.326348800000002,0.11237762494088765,0.18490975126075934,0.3227254870097286,0.23758336633829172,0.1424037704503327,2.515891776101795e-06,4.139729085417867e-06,7.225125100600025e-06,5.318977312641243e-06,3.188112181142257e-06
1.2.,2.1.,3.3.,4.4.,5.4.,6.2.,7.3.,5.61153427768407e-06,9.856080000000002,9.460214399999998,29.0304,12.039299999999995,6.765158400000001,0.14677454651232735,0.14087940423265521,0.4323142461375585,0.17928657212866186,0.10074523098879697,8.236303988454598e-07,7.90549605871255e-07,2.4259462109320573e-06,1.0060727450284634e-06,5.653353170068336e-07
1.2.,2.1.,3.4.,4.1.,5.1.,6.1.,7.1.,0.0,10.1088,5.124282799999999,0.0,12.306937500000004,2.757427200000001,0.333651869518051,0.16913249210185108,0.0,0.40620377343668973,0.0910118649434082,0.0,0.0,0.0,0.0,0.0
1.2.,2.1.,3.4.,4.1.,5.1.,6.1.,7.2.,0.0,10.1088,4.822854399999999,0.0,12.306937500000004,2.595225600000001,0.33883695909851297,0.16165730047788884,0.0,0.41251634994415326,0.08698939047944504,0.0,0.0,0.0,0.0,0.0
1.2.,2.1.,3.4.,4.1.,5.1.,6.1.,7.3.,1.5204065107803858e-07,15.1632,4.219997599999998,0.0,10.666012500000004,2.1086208000000006,0.47152434028129664,0.13122768177750438,0.0,0.33167698820134045,0.06557098973985837,7.169086769551095e-08,1.9951942176913426e-08,0.0,5.0428385233734725e-08,9.969455971879454e-09
1.2.,2.1.,3.4.,4.1.,5.1.,6.2.,7.1.,0.0,7.581599999999999,4.758262599999999,12.830400000000004,10.135125000000002,10.110566400000003,0.16693693145805102,0.104770728806005,0.2825086532367019,0.22316221740051967,0.2226214690987225,0.0,0.0,0.0,0.0,0.0
1.2.,2.1.,3.4.,4.1.,5.1.,6.2.,7.2.,0.0,7.581599999999999,4.4783648,15.163200000000002,10.135125000000002,9.515827200000002,0.16174384682275716,0.09554024879017986,0.32348769364551444,0.21622007300958865,0.20300813773195986,0.0,0.0,0.0,0.0,0.0
1.2.,2.1.,3.4.,4.1.,5.1.,6.2.,7.3.,1.7673101321891658e-07,11.3724,3.918569199999999,23.328000000000003,8.783775000000002,7.731609600000002,0.20626704071391513,0.07107309562772093,0.42311187838751824,0.15931582388474466,0.1402321613861012,3.645378309903774e-08,1.2560820202892071e-08,7.477699097238511e-08,2.8156046976957394e-08,2.4783371967644295e-08
1.2.,2.1.,3.4.,4.1.,5.2.,6.1.,7.1.,4.503878486791725e-06,9.43488,10.980605999999998,0.0,10.666012500000004,2.5850880000000007,0.28024462771121744,0.3261573905034892,0.0,0.31681300686661545,0.07678497491867792,1.2621877497875084e-06,1.4689732543967928e-06,0.0,1.4268872859623484e-06,3.4583019664507567e-07
1.2.,2.1.,3.4.,4.1.,5.2.,6.1.,7.2.,1.1367962526757956e-05,9.43488,10.334688,0.0,10.666012500000004,2.433024000000001,0.28704838990045956,0.31442430115948483,0.0,0.32450457396206167,0.074022734977994,3.2631553397546312e-06,3.574363673083082e-06,0.0,3.688955836562273e-06,8.414876773579713e-07
1.2.,2.1.,3.4.,4.1.,5.2.,6.1.,7.3.,5.644509171272182e-06,14.15232,9.042851999999998,0.0,9.243877500000004,1.9768320000000008,0.4112148050021615,0.262752299399915,0.0,0.2685933672801611,0.057439528317762265,2.3211057381976026e-06,1.4831077637356745e-06,0.0,1.5160777249557467e-06,3.242179443831573e-07
1.2.,2.1.,3.4.,4.1.,5.2.,6.2.,7.1.,8.884107369957465e-06,7.07616,10.196276999999998,18.532800000000005,8.783775000000002,9.478656,0.13087599783293777,0.1885836282045676,0.3427704705148371,0.16245892092109465,0.1753109825265628,1.1627164168981397e-06,1.6753972011855174e-06,3.0452096633046524e-06,1.443302496670434e-06,1.557481591898721e-06
1.2.,2.1.,3.4.,4.1.,5.2.,6.2.,7.2.,1.665770131867024e-05,7.07616,9.596496,21.902400000000004,8.783775000000002,8.921088000000003,0.12573152424046663,0.17051367824463282,0.3891690036014444,0.15607298581932927,0.1585128080941268,2.0943981771388404e-06,2.8403659229469335e-06,6.482661024477365e-06,2.599817181691443e-06,2.640459012415659e-06
1.2.,2.1.,3.4.,4.1.,5.2.,6.2.,7.3.,6.680432299675045e-06,10.61424,8.396933999999998,33.696000000000005,7.612605000000002,7.2483840000000015,0.1570893676656564,0.12427352805196137,0.49869640528779813,0.112665561146009,0.10727513784857524,1.0494248856891795e-06,8.302008907928955e-07,3.3315075736164435e-06,7.526546537408122e-07,7.166442958357149e-07
1.2.,2.1.,3.4.,4.1.,5.3.,6.1.,7.1.,1.9295134402838094e-06,9.43488,9.516525199999998,0.0,11.486475000000002,2.2404096000000004,0.28872012757534204,0.29121858145709933,0.0,0.3515017178163345,0.0685595731512241,5.570893666370786e-07,5.619101669818585e-07,0.0,6.782272888094643e-07,1.322866178554079e-07
1.2.,2.1.,3.4.,4.1.,5.3.,6.1.,7.2.,5.994050628100593e-06,9.43488,8.9567296,0.0,11.486475000000002,2.1086208000000006,0.29496254403243416,0.28001413362190153,0.0,0.35910153472698697,0.06592178761867737,1.7680204223237608e-06,1.6784188935134023e-06,0.0,2.152472779782183e-06,3.9513853248124696e-07
1.2.,2.1.,3.4.,4.1.,5.3.,6.1.,7.3.,2.976212638258281e-06,14.15232,7.837138399999998,0.0,9.954945000000002,1.7132544000000005,0.4204784564658566,0.2328485970880599,0.0,0.29577058092259767,0.050902365523485725,1.2514332962490167e-06,6.930069374541942e-07,0.0,8.802761409668288e-07,1.5149626358824082e-07
1.2.,2.1.,3.4.,4.1.,5.3.,6.2.,7.1.,4.705286495940435e-06,7.07616,8.836773399999998,17.107200000000002,9.459450000000002,8.214835200000001,0.13958459718877217,0.17431452305875736,0.3374572679288998,0.18659746499193505,0.16204614683163562,6.567855201936149e-07,8.201997713946686e-07,1.5878331257428054e-06,8.7799453220327e-07,7.624735464060759e-07
1.2.,2.1.,3.4.,4.1.,5.3.,6.2.,7.2.,1.0858353452170235e-05,7.07616,8.3169632,20.2176,9.459450000000002,7.731609600000002,0.13401365682675392,0.15751292397649871,0.3828961623621541,0.1791502009663204,0.1464270558682727,1.4551676532427407e-06,1.7103310018216426e-06,4.157621866407831e-06,1.9452762031196366e-06,1.5899567275783828e-06
1.2.,2.1.,3.4.,4.1.,5.3.,6.2.,7.3.,4.354652165714104e-06,10.61424,7.277342799999999,31.104,8.198190000000002,6.281932800000002,0.1672173613458816,0.1146476865630935,0.49001424570221713,0.1291547675210089,0.09896593886779892,7.281734447298413e-07,4.992507965860869e-07,2.133841596277923e-06,5.62424088097663e-07,4.3096224002259017e-07
1.2.,2.1.,3.4.,4.1.,5.4.,6.1.,7.1.,2.2745281401274579e-07,8.760959999999999,8.784484799999998,0.0,12.306937500000004,1.8957312000000008,0.2759521443691449,0.276693126979025,0.0,0.38764311145605557,0.0597116171957745,6.276609176961348e-08,6.293463034936522e-08,0.0,8.817051653333629e-08,1.358157536043077e-08
1.2.,2.1.,3.4.,4.1.,5.4.,6.1.,7.2.,6.680432299675046e-07,8.760959999999999,8.267750399999999,0.0,12.306937500000004,1.7842176000000007,0.2815230676366515,0.2656743616067363,0.0,0.395468852524443,0.057333718232169116,1.8806957941434895e-07,1.7748195864731892e-07,0.0,2.6419028959197166e-07,3.830140231386507e-08
1.2.,2.1.,3.4.,4.1.,5.4.,6.1.,7.3.,4.146275255440676e-07,13.14144,7.234281599999998,0.0,10.666012500000004,1.4496768000000004,0.40445889039555366,0.22265212250293498,0.0,0.3282717556595858,0.044617231441925476,1.6769978890900767e-07,9.231769861052655e-08,0.0,1.3611050575514083e-07,1.8499532269392532e-08
1.2.,2.1.,3.4.,4.1.,5.4.,6.2.,7.1.,4.166139084947261e-07,6.570719999999999,8.157021599999998,17.107200000000002,10.135125000000002,6.951014400000001,0.1343126493872856,0.16673837603874694,0.34968973804973774,0.20717295678727954,0.14208627973695023,5.595651782151884e-08,6.946552653756575e-08,1.456856085293982e-07,8.631113526155753e-08,5.9195120344685844e-08
1.2.,2.1.,3.4.,4.1.,5.4.,6.2.,7.2.,9.089758003521296e-07,6.570719999999999,7.677196799999999,20.2176,10.135125000000002,6.542131200000002,0.12847797674169914,0.15011303356585687,0.3953168515129205,0.19817316124020107,0.12791897693932242,1.1678337173640826e-07,1.3644911482881083e-07,3.593334514966409e-07,1.801346078466234e-07,1.162752544436462e-07
1.2.,2.1.,3.4.,4.1.,5.4.,6.2.,7.3.,4.556714624161069e-07,9.85608,6.717547199999999,31.104,8.783775000000002,5.315481600000002,0.159543172036787,0.10873884836515497,0.5034893003133317,0.14218546581982178,0.08604321346490451,7.269927052050726e-08,4.954919005599346e-08,2.294257057846383e-07,6.478985914443357e-08,3.92074369105343e-08
1.2.,2.1.,3.4.,4.2.,5.1.,6.1.,7.1.,0.0,11.663999999999998,5.518458399999997,0.0,14.5445625,2.757427200000001,0.3382394279930494,0.1600274530709395,0.0,0.4217716478402913,0.07996147109571985,0.0,0.0,0.0,0.0,0.0
1.2.,2.1.,3.4.,4.2.,5.1.,6.1.,7.2.,0.0,11.663999999999998,5.193843199999998,0.0,14.5445625,2.595225600000001,0.3430827252956296,0.15277073729545385,0.0,0.42781105458955904,0.07633548281935751,0.0,0.0,0.0,0.0,0.0
1.2.,2.1.,3.4.,4.2.,5.1.,6.1.,7.3.,1.5661635067238715e-06,17.496,4.544612799999998,0.0,12.605287500000005,2.1086208000000006,0.47602307080529466,0.12364772180367212,0.0,0.34295882853987186,0.05737037885116126,7.45529961853886e-07,1.9365254957845682e-07,0.0,5.371296015679167e-07,8.985139372361175e-08
1.2.,2.1.,3.4.,4.2.,5.1.,6.2.,7.1.,0.0,8.748,5.124282799999999,11.11968,11.977875000000004,10.110566400000003,0.18580978962793185,0.10884109614335041,0.2361848881492823,0.2544131726039855,0.21475105347545004,0.0,0.0,0.0,0.0,0.0
1.2.,2.1.,3.4.,4.2.,5.1.,6.2.,7.2.,0.0,8.748,4.822854399999999,13.14144,11.977875000000004,9.515827200000002,0.1814711989586789,0.10004677301910606,0.2726100677690376,0.2484727180186542,0.19739924223452318,0.0,0.0,0.0,0.0,0.0
1.2.,2.1.,3.4.,4.2.,5.1.,6.2.,7.3.,2.6734582363297923e-06,13.121999999999998,4.219997599999998,20.2176,10.380825000000002,7.731609600000002,0.2357018323466194,0.0758010338986691,0.3631554157636803,0.18646391356268832,0.13887780442834277,6.301390050050935e-07,2.026508983987107e-07,9.708808373411812e-07,4.985034854924555e-07,3.7128401009235106e-07
1.2.,2.1.,3.4.,4.2.,5.2.,6.1.,7.1.,4.961605989301224e-05,10.886399999999998,11.825267999999996,0.0,12.605287500000005,2.5850880000000007,0.2872246189047828,0.3119955260459768,0.0,0.332575405861692,0.06820444918754845,1.425095389432732e-05,1.5479988706649045e-05,0.0,1.6501081256176565e-05,3.384036035859314e-06
1.2.,2.1.,3.4.,4.2.,5.2.,6.1.,7.2.,0.000111001838539,10.886399999999998,11.129663999999998,0.0,12.605287500000005,2.433024000000001,0.2937952631262129,0.3003603177713789,0.0,0.340183509502137,0.06566090960027111,3.2611814361058903e-05,3.334054749678133e-05,0.0,3.7760994995386584e-05,7.288481685773169e-06
1.2.,2.1.,3.4.,4.2.,5.2.,6.1.,7.3.,4.070067413098661e-05,16.3296,9.738455999999996,0.0,10.924582500000003,1.9768320000000008,0.41903571669006895,0.24989962334746108,0.0,0.2803369499208362,0.05072771004163377,1.7055036154246923e-05,1.0171083135321306e-05,0.0,1.1409902845602665e-05,2.064651995815713e-06
1.2.,2.1.,3.4.,4.2.,5.2.,6.2.,7.1.,0.000143725114785,8.164799999999998,10.980605999999996,16.061760000000003,10.380825000000002,9.478656,0.148271239394692,0.1994057491824406,0.2916785545341085,0.1885138385128116,0.17213061837594726,2.1310300901316322e-05,2.86596141900352e-05,4.192153373073763e-05,2.70941730788148e-05,2.473949288409605e-05
1.2.,2.1.,3.4.,4.2.,5.2.,6.2.,7.2.,0.0002388613413331,8.164799999999998,10.334687999999998,18.982080000000003,10.380825000000002,8.921088000000003,0.14378829645896485,0.18200166347674243,0.33428876965115967,0.18281417090297794,0.1571070995101551,3.434546536018978e-05,4.3473161462910176e-05,7.98486639114677e-05,4.366723807658389e-05,3.752681252194847e-05
1.2.,2.1.,3.4.,4.2.,5.2.,6.2.,7.3.,7.073970493328629e-05,12.247199999999998,9.042851999999996,29.2032,8.996715,7.2483840000000015,0.18351067739147464,0.13549708472719077,0.43757748824210535,0.13480577307041944,0.10860897656880977,1.2981491170780409e-05,9.585023792921967e-06,3.0954102403695084e-05,9.536120610305023e-06,7.682966955583809e-06
1.2.,2.1.,3.4.,4.2.,5.3.,6.1.,7.1.,1.7080788026131442e-05,10.886399999999998,10.248565599999996,0.0,13.574925,2.2404096000000004,0.29462277548694993,0.2773608210089724,0.0,0.3673833480789962,0.060633055425081524,5.032389175763107e-06,4.737541390408042e-06,0.0,6.275197092867798e-06,1.0356603670924966e-06
1.2.,2.1.,3.4.,4.2.,5.3.,6.1.,7.2.,4.703189010691787e-05,10.886399999999998,9.645708799999998,0.0,13.574925,2.1086208000000006,0.30059928835305383,0.2663408657536733,0.0,0.3748358313534392,0.05822401453983386,1.4137752696038544e-05,1.2526514329108127e-05,0.0,1.762923762835015e-05,2.7383854534210545e-06
1.2.,2.1.,3.4.,4.2.,5.3.,6.1.,7.3.,1.7245026372536552e-05,16.3296,8.439995199999997,0.0,11.764935,1.7132544000000005,0.42694237511471445,0.22066625003948584,0.0,0.30759781574381695,0.044793559101982613,7.362632518406644e-06,3.8053953014596782e-06,0.0,5.304532444636762e-06,7.724661080334649e-07
1.2.,2.1.,3.4.,4.2.,5.3.,6.2.,7.1.,6.116872444722567e-05,8.164799999999998,9.516525199999998,14.826240000000002,11.17935,8.214835200000001,0.1573126134875019,0.1833565366612375,0.28565972988841626,0.2153944696246699,0.15827665033817434,9.62261190648992e-06,1.1215685466628869e-05,1.747344130321345e-05,1.3175404959927753e-05,9.681580810965674e-06
1.2.,2.1.,3.4.,4.2.,5.3.,6.2.,7.2.,0.0001251178454602,8.164799999999998,8.9567296,17.52192,11.17935,7.731609600000002,0.1524580351453116,0.16724541888887087,0.32717978335946246,0.2087475180288237,0.1443692445775315,1.9075220880476835e-05,2.092538647446416e-05,4.093602957207094e-05,2.6118039700930677e-05,1.8063168832257405e-05
1.2.,2.1.,3.4.,4.2.,5.3.,6.2.,7.3.,3.705413115553091e-05,12.247199999999998,7.837138399999998,26.9568,9.688770000000002,6.281932800000002,0.19436346830633475,0.12437564512874444,0.4278053059017739,0.15376109974707422,0.09969448091607268,7.2019694464668026e-06,4.608631467154265e-06,1.585195391391635e-05,5.697483956646759e-06,3.6940923713467303e-06
1.2.,2.1.,3.4.,4.2.,5.4.,6.1.,7.1.,2.0529793300638763e-06,10.1088,9.460214399999996,0.0,14.5445625,1.8957312000000008,0.2807274155873048,0.2627158059724007,0.0,0.4039111903957966,0.052645588044497885,5.763275815829884e-07,5.393501193424105e-07,0.0,8.292213250640652e-07,1.0808030407441209e-07
1.2.,2.1.,3.4.,4.2.,5.4.,6.1.,7.2.,5.3445329666952105e-06,10.1088,8.903731199999998,0.0,14.5445625,1.7842176000000007,0.28603352926522574,0.25193550755429944,0.0,0.4115456378099927,0.050485325370482254,1.5287156267381782e-06,1.3464776256050437e-06,0.0,2.199519228575113e-06,2.698204857768765e-07
1.2.,2.1.,3.4.,4.2.,5.4.,6.1.,7.3.,2.4495776097353053e-06,15.1632,7.790764799999997,0.0,12.605287500000005,1.4496768000000004,0.40971734034854845,0.21051040895965825,0.0,0.34060124965896416,0.03917100103282914,1.0036344232381038e-06,5.156615844038012e-07,0.0,8.343291950124634e-07,9.595240708093678e-08
1.2.,2.1.,3.4.,4.2.,5.4.,6.2.,7.1.,5.52217651259676e-06,7.581599999999999,8.784484799999998,14.826240000000002,11.977875000000004,6.951014400000001,0.15126528997775154,0.1752648043390776,0.29580767817871423,0.2389781490967951,0.13868407840766156,8.353136314862777e-07,9.67843186006121e-07,1.6335022126842767e-06,1.3196795219661685e-06,7.658379604539162e-07
1.2.,2.1.,3.4.,4.2.,5.4.,6.2.,7.2.,1.0679250445848282e-05,7.581599999999999,8.267750399999999,17.52192,11.977875000000004,6.542131200000002,0.14610548240009957,0.15932832918587317,0.33766600376911904,0.2308263697640463,0.12607381488086192,1.5602970380621417e-06,1.7015071304944978e-06,3.606019821299172e-06,2.465052612216232e-06,1.3463738437762384e-06
1.2.,2.1.,3.4.,4.2.,5.4.,6.2.,7.3.,3.953376366972681e-06,11.3724,7.234281599999998,26.9568,10.380825000000002,5.315481600000002,0.18564216975206585,0.11809184805506719,0.4400406986715635,0.16945577686473295,0.08676950665657054,7.339133666113478e-07,4.668615212330314e-07,1.7396464986343059e-06,6.699224635040313e-07,3.430325169899647e-07
1.2.,2.1.,3.4.,4.3.,5.1.,6.1.,7.1.,0.0,10.886399999999998,5.912633999999998,0.0,13.42575,3.2587776000000006,0.325126703367183,0.17658318641945184,0.0,0.4009654098445729,0.09732470036879234,0.0,0.0,0.0,0.0,0.0
1.2.,2.1.,3.4.,4.3.,5.1.,6.1.,7.2.,0.0,10.886399999999998,5.564831999999999,0.0,13.42575,3.067084800000001,0.33045100552066625,0.16891757880966896,0.0,0.40753165301376815,0.09309976265589653,0.0,0.0,0.0,0.0,0.0
1.2.,2.1.,3.4.,4.3.,5.1.,6.1.,7.3.,2.764183503627117e-06,16.3296,4.869227999999998,0.0,11.63565,2.4920064000000006,0.4622480916895314,0.13783505725806097,0.0,0.32937469430159316,0.07054215675081443,1.2777385496313178e-06,3.810013914942313e-07,0.0,9.104520965006885e-07,1.9499146600087954e-07
1.2.,2.1.,3.4.,4.3.,5.1.,6.2.,7.1.,0.0,8.164799999999998,5.490302999999998,12.830400000000004,11.0565,11.948851200000002,0.1649759360993207,0.11093570900621065,0.259247899584647,0.22340491346783017,0.2414355418419915,0.0,0.0,0.0,0.0,0.0
1.2.,2.1.,3.4.,4.3.,5.1.,6.2.,7.2.,0.0,8.164799999999998,5.167343999999999,15.163200000000002,11.0565,11.245977600000003,0.160731301910789,0.10172373218461005,0.2985009892628939,0.21765697133752682,0.2213870053041803,0.0,0.0,0.0,0.0,0.0
1.2.,2.1.,3.4.,4.3.,5.1.,6.2.,7.3.,4.381456369385639e-06,12.247199999999998,4.521425999999998,23.328000000000003,9.5823,9.137356800000004,0.2082280521134871,0.07687371225710982,0.396624861168547,0.162919170403608,0.15535420405724795,9.123421252174028e-07,3.3681881620723266e-07,1.737794524223625e-06,7.138232368599126e-07,6.806776668774652e-07
1.2.,2.1.,3.4.,4.3.,5.2.,6.1.,7.1.,0.0001701465206121,10.160639999999995,12.669929999999995,0.0,11.635650000000002,3.0551040000000005,0.27079641432695706,0.3376727857471127,0.0,0.31010766038000165,0.08142313954592863,4.607506769196437e-05,5.745384960026633e-05,0.0,5.276373942881605e-05,1.385386389105324e-05
1.2.,2.1.,3.4.,4.3.,5.2.,6.1.,7.2.,0.0003435650896975,10.160639999999995,11.924639999999998,0.0,11.635650000000002,2.8753920000000006,0.2776410154004,0.32584258057408066,0.0,0.3179458853815966,0.07857051864392277,9.53877603597434e-05,0.0001119481354221989,0.0,0.0001092351066300793,2.6994087285478422e-05
1.2.,2.1.,3.4.,4.3.,5.2.,6.1.,7.3.,9.382428578025756e-05,15.240959999999998,10.434059999999995,0.0,10.084230000000002,2.336256000000001,0.400072386490942,0.27389214885346314,0.0,0.26470917593272036,0.06132628872287459,3.75365059229158e-05,2.5697735246996168e-05,0.0,2.483614937136803e-05,5.7538952389775725e-06
1.2.,2.1.,3.4.,4.3.,5.2.,6.2.,7.1.,0.0004576661372402,7.620479999999998,11.764935,18.532800000000005,9.5823,11.202048,0.12981511556829295,0.20041603634921354,0.3157068286779915,0.16323478073691602,0.1908272386675859,5.9411982497530786e-05,9.172363319693608e-05,0.00014448832478140998,7.470703156311536e-05,8.733516520120778e-05
1.2.,2.1.,3.4.,4.3.,5.2.,6.2.,7.2.,0.0006864992058603,7.620479999999998,11.07288,21.902400000000004,9.5823,10.543104,0.12549957046277962,0.18235618803354955,0.3607045477586695,0.15780823964441787,0.17363145410058345,8.615535545850697e-05,0.0001251873782687433,0.00024762338558652526,0.00010833523119410478,0.00011919785535241966
1.2.,2.1.,3.4.,4.3.,5.2.,6.2.,7.3.,0.0001514231321259,11.430719999999996,9.688769999999998,33.696000000000005,8.30466,8.566272000000001,0.15945446405457364,0.13515488330551634,0.47004717294999054,0.11584704283329975,0.11949643685661983,2.4145094378600275e-05,2.0465575752231794e-05,7.117601517501218e-05,1.7541922073341543e-05,1.809452474671421e-05
1.2.,2.1.,3.4.,4.3.,5.3.,6.1.,7.1.,6.406587594692337e-05,10.160639999999995,10.980605999999998,0.0,12.5307,2.6477568000000007,0.27975559315424786,0.3023319342800349,0.0,0.34501108307527234,0.07290138949044486,1.792278712647801e-05,1.9369160196378105e-05,0.0,2.210343724861407e-05,4.670491375453184e-06
1.2.,2.1.,3.4.,4.3.,5.3.,6.1.,7.2.,0.0001592169698089,10.160639999999995,10.334688,0.0,12.5307,2.492006400000001,0.2860698845429351,0.2909701557133466,0.0,0.35279823930797255,0.07016172043574577,4.5547180170508e-05,4.632738649750284e-05,0.0,5.617146661653054e-05,1.1170936524358616e-05
